signal_date,execution_date,year,expiry_date,dte_sessions,vix,signal_spot,exec_spot,type,long_strike,short_strike,wing_width,strike_offset,long_raw_price,short_raw_price,long_fill_price,short_fill_price,debit_pts,lot_size,capital_required_inr,settlement_price,gross_payoff_inr,statutory_costs_inr,net_pnl_inr,is_win,cum_net_pnl,candidate_id,candidate_name,in_primary_5y
2026-07-23,2026-07-24,2026,2026-07-28,2,13.29,23869.6,23666.35,BEAR_PUT,23600.0,23450.0,150.0,50.0,84.0,42.85,84.1,42.75,41.35,65,2687.75,23985.35,-2687.75,55.02,-2742.77,0,-26760.00000000004,Candidate 1,"Causal 10D Breakout OTM Debit Spread (W150, Off50)",1
2026-07-31,2026-08-03,2026,2026-08-04,1,12.16,24383.6,24572.7,BULL_CALL,24600.0,24750.0,150.0,50.0,47.9,11.1,48.0,11.0,37.0,65,2405.0,24614.9,-1436.5,52.06,-1488.56,0,-28248.56000000004,Candidate 1,"Causal 10D Breakout OTM Debit Spread (W150, Off50)",1
2026-08-14,2026-08-17,2026,2026-08-18,1,11.42,24366.0,24343.45,BEAR_PUT,24300.0,24150.0,150.0,50.0,38.6,10.0,38.7,9.9,28.8,65,1872.0,24154.9,7559.5,67.15,7492.35,1,-20756.210000000043,Candidate 1,"Causal 10D Breakout OTM Debit Spread (W150, Off50)",1
2026-09-01,2026-09-02,2026,2026-09-08,4,11.19,24055.8,23858.0,BEAR_PUT,23800.0,23650.0,150.0,50.0,78.9,45.0,79.0,44.9,34.1,65,2216.5,23635.1,7533.5,75.34,7458.16,1,-13298.050000000043,Candidate 1,"Causal 10D Breakout OTM Debit Spread (W150, Off50)",1
2026-09-07,2026-09-08,2026,2026-09-15,4,10.68,23779.15,23743.1,BEAR_PUT,23700.0,23550.0,150.0,50.0,103.3,50.9,103.4,50.8,52.6,65,3419.0,23118.6,6331.0,142.79,6188.21,1,-7109.840000000043,Candidate 1,"Causal 10D Breakout OTM Debit Spread (W150, Off50)",1
2019-03-28,2019-03-29,2019,2019-04-04,4,17.05,11570.0,11625.45,BULL_CALL,11650.0,11850.0,200.0,0.0,88.6,25.0,88.7,24.9,63.8,75,4785.0,11598.0,-4785.0,53.6,-4838.6,0,-4838.6,Candidate 2,"Causal 10D Breakout ATM Debit Spread (W200, Off0)",0
2019-04-16,2019-04-18,2019,2019-04-25,4,21.39,11787.15,11856.15,BULL_CALL,11850.0,12050.0,200.0,0.0,83.55,9.3,83.65,9.2,74.45,75,5583.75,11641.8,-5583.75,51.94,-5635.69,0,-10474.29,Candidate 2,"Causal 10D Breakout ATM Debit Spread (W200, Off0)",0
2019-05-24,2019-05-27,2019,2019-05-30,3,19.41,11844.1,11855.5,BULL_CALL,11850.0,12050.0,200.0,0.0,90.95,20.0,91.05,19.9,71.15,75,5336.25,11945.9,1856.25,66.5,1789.75,1,-8684.54,Candidate 2,"Causal 10D Breakout ATM Debit Spread (W200, Off0)",0
2019-05-30,2019-05-31,2019,2019-06-06,3,16.41,11945.9,11999.8,BULL_CALL,12000.0,12200.0,200.0,0.0,74.0,14.5,74.1,14.4,59.7,75,4477.5,11843.75,-4477.5,51.97,-4529.47,0,-13214.010000000002,Candidate 2,"Causal 10D Breakout ATM Debit Spread (W200, Off0)",0
2019-06-14,2019-06-17,2019,2019-06-20,3,13.66,11823.3,11844.0,BEAR_PUT,11850.0,11650.0,200.0,0.0,81.85,16.1,81.95,16.0,65.95,75,4946.25,11831.75,-3577.5,55.0,-3632.5,0,-16846.510000000002,Candidate 2,"Causal 10D Breakout ATM Debit Spread (W200, Off0)",0
2019-07-01,2019-07-02,2019,2019-07-04,2,14.95,11865.6,11890.3,BULL_CALL,11900.0,12100.0,200.0,0.0,50.0,3.85,50.1,3.75,46.35,75,3476.25,11946.75,30.0,56.33,-26.33,0,-16872.840000000004,Candidate 2,"Causal 10D Breakout ATM Debit Spread (W200, Off0)",0
2019-07-08,2019-07-09,2019,2019-07-11,2,13.07,11558.6,11531.6,BEAR_PUT,11550.0,11350.0,200.0,0.0,65.15,11.9,65.25,11.8,53.45,75,4008.75,11582.9,-4008.75,51.32,-4060.07,0,-20932.910000000003,Candidate 2,"Causal 10D Breakout ATM Debit Spread (W200, Off0)",0
2019-07-19,2019-07-22,2019,2019-07-25,3,11.75,11419.25,11392.85,BEAR_PUT,11400.0,11200.0,200.0,0.0,60.05,14.9,60.15,14.8,45.35,75,3401.25,11252.15,7687.5,71.77,7615.73,1,-13317.180000000004,Candidate 2,"Causal 10D Breakout ATM Debit Spread (W200, Off0)",0
2019-07-29,2019-07-30,2019,2019-08-01,2,12.13,11189.2,11213.7,BEAR_PUT,11200.0,11000.0,200.0,0.0,45.15,7.8,45.25,7.7,37.55,75,2816.25,10980.0,12183.75,81.28,12102.47,1,-1214.7100000000046,Candidate 2,"Causal 10D Breakout ATM Debit Spread (W200, Off0)",0
2019-08-01,2019-08-02,2019,2019-08-08,4,13.59,10980.0,10930.3,BEAR_PUT,10950.0,10750.0,200.0,0.0,66.5,38.85,66.6,38.75,27.85,75,2088.75,11032.45,-2088.75,53.84,-2142.59,0,-3357.3000000000047,Candidate 2,"Causal 10D Breakout ATM Debit Spread (W200, Off0)",0
2019-08-07,2019-08-08,2019,2019-08-14,3,16.12,10855.5,10899.2,BEAR_PUT,10900.0,10700.0,200.0,0.0,112.85,46.9,112.95,46.8,66.15,75,4961.25,11029.4,-4961.25,56.73,-5017.98,0,-8375.280000000004,Candidate 2,"Causal 10D Breakout ATM Debit Spread (W200, Off0)",0
2019-08-22,2019-08-23,2019,2019-08-29,4,17.02,10741.35,10699.6,BEAR_PUT,10700.0,10500.0,200.0,0.0,112.0,35.0,112.1,34.9,77.2,75,5790.0,10948.3,-5790.0,55.61,-5845.61,0,-14220.890000000003,Candidate 2,"Causal 10D Breakout ATM Debit Spread (W200, Off0)",0
2019-09-13,2019-09-16,2019,2019-09-19,3,14.9,11075.9,10994.85,BULL_CALL,11000.0,11200.0,200.0,0.0,99.95,12.5,100.05,12.4,87.65,75,6573.75,10704.8,-6573.75,52.99,-6626.74,0,-20847.630000000005,Candidate 2,"Causal 10D Breakout ATM Debit Spread (W200, Off0)",0
2019-09-19,2019-09-20,2019,2019-09-26,4,15.35,10704.8,10746.8,BEAR_PUT,10750.0,10550.0,200.0,0.0,93.6,29.4,93.7,29.3,64.4,75,4830.0,11571.2,-4830.0,54.24,-4884.24,0,-25731.870000000003,Candidate 2,"Causal 10D Breakout ATM Debit Spread (W200, Off0)",0
2019-10-07,2019-10-09,2019,2019-10-10,1,17.58,11126.4,11152.95,BEAR_PUT,11150.0,10950.0,200.0,0.0,68.0,11.95,68.1,11.85,56.25,75,4218.75,11234.55,-4218.75,51.45,-4270.2,0,-30002.070000000003,Candidate 2,"Causal 10D Breakout ATM Debit Spread (W200, Off0)",0
2019-10-17,2019-10-18,2019,2019-10-24,3,16.36,11586.35,11580.3,BULL_CALL,11600.0,11800.0,200.0,0.0,74.95,17.15,75.05,17.05,58.0,75,4350.0,11582.6,-4350.0,52.25,-4402.25,0,-34404.32000000001,Candidate 2,"Causal 10D Breakout ATM Debit Spread (W200, Off0)",0
2019-10-29,2019-10-30,2019,2019-10-31,1,15.32,11786.85,11883.9,BULL_CALL,11900.0,12100.0,200.0,0.0,22.0,3.5,22.1,3.4,18.7,75,1402.5,11877.45,-1402.5,48.54,-1451.04,0,-35855.36000000001,Candidate 2,"Causal 10D Breakout ATM Debit Spread (W200, Off0)",0
2019-11-06,2019-11-07,2019,2019-11-14,4,15.92,11966.05,12021.1,BULL_CALL,12000.0,12200.0,200.0,0.0,86.0,22.0,86.1,21.9,64.2,75,4815.0,11872.1,-4815.0,53.21,-4868.21,0,-40723.57000000001,Candidate 2,"Causal 10D Breakout ATM Debit Spread (W200, Off0)",0
2019-11-25,2019-11-26,2019,2019-11-28,2,14.87,12073.75,12110.2,BULL_CALL,12100.0,12300.0,200.0,0.0,68.0,7.45,68.1,7.35,60.75,75,4556.25,12151.15,-720.0,58.11,-778.11,0,-41501.68000000001,Candidate 2,"Causal 10D Breakout ATM Debit Spread (W200, Off0)",0
2019-11-27,2019-11-28,2019,2019-12-05,5,14.84,12100.7,12132.1,BULL_CALL,12150.0,12350.0,200.0,0.0,75.35,13.0,75.45,12.9,62.55,75,4691.25,12018.4,-4691.25,51.89,-4743.14,0,-46244.82000000001,Candidate 2,"Causal 10D Breakout ATM Debit Spread (W200, Off0)",0
2019-12-10,2019-12-11,2019,2019-12-12,1,14.6,11856.8,11867.35,BEAR_PUT,11850.0,11650.0,200.0,0.0,33.95,1.55,34.05,1.45,32.6,75,2445.0,11971.8,-2445.0,48.92,-2493.92,0,-48738.740000000005,Candidate 2,"Causal 10D Breakout ATM Debit Spread (W200, Off0)",0
2019-12-13,2019-12-16,2019,2019-12-19,3,13.35,12086.7,12131.35,BULL_CALL,12150.0,12350.0,200.0,0.0,63.0,11.05,63.1,10.95,52.15,75,3911.25,12259.7,4316.25,66.29,4249.96,1,-44488.780000000006,Candidate 2,"Causal 10D Breakout ATM Debit Spread (W200, Off0)",0
2020-01-02,2020-01-03,2020,2020-01-09,4,11.6,12282.2,12261.1,BULL_CALL,12250.0,12450.0,200.0,0.0,51.0,9.0,51.1,8.9,42.2,75,3165.0,12215.9,-3165.0,50.39,-3215.39,0,-47704.170000000006,Candidate 2,"Causal 10D Breakout ATM Debit Spread (W200, Off0)",0
2020-01-13,2020-01-14,2020,2020-01-16,2,14.08,12329.55,12333.1,BULL_CALL,12350.0,12550.0,200.0,0.0,51.0,2.75,51.1,2.65,48.45,75,3633.75,12355.5,-3221.25,50.58,-3271.83,0,-50976.00000000001,Candidate 2,"Causal 10D Breakout ATM Debit Spread (W200, Off0)",0
2020-01-28,2020-01-29,2020,2020-01-30,1,17.18,12055.8,12114.9,BEAR_PUT,12100.0,11900.0,200.0,0.0,47.7,6.75,47.8,6.65,41.15,75,3086.25,12035.8,1728.75,58.9,1669.85,1,-49306.15000000001,Candidate 2,"Causal 10D Breakout ATM Debit Spread (W200, Off0)",0
2020-01-30,2020-01-31,2020,2020-02-06,4,16.5,12035.8,12100.4,BEAR_PUT,12100.0,11900.0,200.0,0.0,159.65,80.9,159.75,80.8,78.95,75,5921.25,12137.95,-5921.25,62.01,-5983.26,0,-55289.41000000001,Candidate 2,"Causal 10D Breakout ATM Debit Spread (W200, Off0)",0
2020-02-12,2020-02-13,2020,2020-02-20,5,13.88,12201.2,12219.55,BULL_CALL,12200.0,12400.0,200.0,0.0,87.0,15.0,87.1,14.9,72.2,75,5415.0,12080.85,-5415.0,52.62,-5467.62,0,-60757.03000000001,Candidate 2,"Causal 10D Breakout ATM Debit Spread (W200, Off0)",0
2020-02-24,2020-02-25,2020,2020-02-27,2,13.7,11829.4,11877.5,BEAR_PUT,11900.0,11700.0,200.0,0.0,75.1,26.1,75.2,26.0,49.2,75,3690.0,11633.3,11310.0,92.86,11217.14,1,-49539.890000000014,Candidate 2,"Causal 10D Breakout ATM Debit Spread (W200, Off0)",0
2020-03-06,2020-03-09,2020,2020-03-12,2,23.25,10989.45,10742.05,BEAR_PUT,10750.0,10550.0,200.0,0.0,180.2,84.2,180.3,84.1,96.2,75,7215.0,9590.15,7785.0,265.99,7519.01,1,-42020.88000000001,Candidate 2,"Causal 10D Breakout ATM Debit Spread (W200, Off0)",0
2020-08-11,2020-08-12,2020,2020-08-13,1,22.51,11322.5,11289.0,BULL_CALL,11300.0,11500.0,200.0,0.0,51.9,4.55,52.0,4.45,47.55,75,3566.25,11300.45,-3532.5,50.09,-3582.59,0,-45603.470000000016,Candidate 2,"Causal 10D Breakout ATM Debit Spread (W200, Off0)",0
2020-08-18,2020-08-19,2020,2020-08-20,1,21.31,11385.35,11452.15,BULL_CALL,11450.0,11650.0,200.0,0.0,45.8,3.9,45.9,3.8,42.1,75,3157.5,11312.2,-3157.5,49.69,-3207.19,0,-48810.66000000002,Candidate 2,"Causal 10D Breakout ATM Debit Spread (W200, Off0)",0
2020-08-24,2020-08-25,2020,2020-08-27,2,19.94,11466.45,11513.1,BULL_CALL,11500.0,11700.0,200.0,0.0,70.0,8.0,70.1,7.9,62.2,75,4665.0,11559.25,-221.25,59.37,-280.62,0,-49091.28000000002,Candidate 2,"Causal 10D Breakout ATM Debit Spread (W200, Off0)",0
2020-09-04,2020-09-07,2020,2020-09-10,3,20.5,11333.85,11359.6,BEAR_PUT,11350.0,11150.0,200.0,0.0,101.2,54.15,101.3,54.05,47.25,75,3543.75,11449.25,-3543.75,56.85,-3600.6,0,-52691.88000000002,Candidate 2,"Causal 10D Breakout ATM Debit Spread (W200, Off0)",0
2020-09-16,2020-09-17,2020,2020-09-24,5,20.6,11604.55,11539.4,BULL_CALL,11550.0,11750.0,200.0,0.0,100.1,31.25,100.2,31.15,69.05,75,5178.75,10805.55,-5178.75,54.71,-5233.46,0,-57925.34000000002,Candidate 2,"Causal 10D Breakout ATM Debit Spread (W200, Off0)",0
2020-10-06,2020-10-07,2020,2020-10-08,1,19.71,11662.4,11679.25,BULL_CALL,11700.0,11900.0,200.0,0.0,45.0,2.8,45.1,2.7,42.4,75,3180.0,11834.6,6915.0,68.13,6846.87,1,-51078.470000000016,Candidate 2,"Causal 10D Breakout ATM Debit Spread (W200, Off0)",0
2020-11-05,2020-11-06,2020,2020-11-12,4,23.2,12120.3,12156.65,BULL_CALL,12150.0,12350.0,200.0,0.0,146.3,50.0,146.4,49.9,96.5,75,7237.5,12690.8,7762.5,148.36,7614.14,1,-43464.330000000016,Candidate 2,"Causal 10D Breakout ATM Debit Spread (W200, Off0)",0
2020-11-17,2020-11-18,2020,2020-11-19,1,19.7,12874.2,12860.1,BULL_CALL,12850.0,13050.0,200.0,0.0,87.95,10.25,88.05,10.15,77.9,75,5842.5,12771.7,-5842.5,52.23,-5894.73,0,-49359.06000000001,Candidate 2,"Causal 10D Breakout ATM Debit Spread (W200, Off0)",0
2020-11-24,2020-11-25,2020,2020-11-26,1,20.8,13055.15,13130.0,BULL_CALL,13150.0,13350.0,200.0,0.0,64.0,7.7,64.1,7.6,56.5,75,4237.5,12987.0,-4237.5,50.88,-4288.38,0,-53647.44000000001,Candidate 2,"Causal 10D Breakout ATM Debit Spread (W200, Off0)",0
2020-12-01,2020-12-02,2020,2020-12-03,1,19.82,13109.05,13121.4,BULL_CALL,13100.0,13300.0,200.0,0.0,93.9,15.5,94.0,15.4,78.6,75,5895.0,13133.9,-3352.5,57.67,-3410.17,0,-57057.61000000001,Candidate 2,"Causal 10D Breakout ATM Debit Spread (W200, Off0)",0
2020-12-14,2020-12-15,2020,2020-12-17,2,18.79,13558.15,13547.2,BULL_CALL,13550.0,13750.0,200.0,0.0,92.3,20.0,92.4,19.9,72.5,75,5437.5,13740.7,8865.0,79.65,8785.35,1,-48272.26000000001,Candidate 2,"Causal 10D Breakout ATM Debit Spread (W200, Off0)",0
2020-12-21,2020-12-22,2020,2020-12-24,2,18.62,13328.4,13373.65,BEAR_PUT,13350.0,13150.0,200.0,0.0,139.95,51.0,140.05,50.9,89.15,75,6686.25,13749.25,-6686.25,58.37,-6744.62,0,-55016.88000000001,Candidate 2,"Causal 10D Breakout ATM Debit Spread (W200, Off0)",0
2020-12-28,2020-12-29,2020,2020-12-31,2,19.97,13873.2,13910.35,BULL_CALL,13900.0,14100.0,200.0,0.0,88.6,25.5,88.7,25.4,63.3,75,4747.5,13981.75,1383.75,64.94,1318.81,1,-53698.070000000014,Candidate 2,"Causal 10D Breakout ATM Debit Spread (W200, Off0)",0
2021-01-01,2021-01-04,2021,2021-01-07,3,21.1,14018.5,14104.35,BULL_CALL,14100.0,14300.0,200.0,0.0,80.25,20.0,80.35,19.9,60.45,75,4533.75,14137.35,-1732.5,57.92,-1790.42,0,-55488.49000000001,Candidate 2,"Causal 10D Breakout ATM Debit Spread (W200, Off0)",0
2021-01-20,2021-01-21,2021,2021-01-28,4,22.9,14644.7,14730.95,BULL_CALL,14750.0,14950.0,200.0,0.0,98.0,27.6,98.1,27.5,70.6,75,5295.0,13817.55,-5295.0,54.28,-5349.28,0,-60837.77000000001,Candidate 2,"Causal 10D Breakout ATM Debit Spread (W200, Off0)",0
2021-02-02,2021-02-03,2021,2021-02-04,1,23.32,14647.85,14754.9,BULL_CALL,14750.0,14950.0,200.0,0.0,72.35,29.0,72.45,28.9,43.55,75,3266.25,14895.65,7657.5,73.32,7584.18,1,-53253.59000000001,Candidate 2,"Causal 10D Breakout ATM Debit Spread (W200, Off0)",0
2021-02-11,2021-02-15,2021,2021-02-18,3,23.95,15173.3,15270.3,BULL_CALL,15250.0,15450.0,200.0,0.0,102.35,29.3,102.45,29.2,73.25,75,5493.75,15118.95,-5493.75,54.64,-5548.39,0,-58801.98000000001,Candidate 2,"Causal 10D Breakout ATM Debit Spread (W200, Off0)",0
2021-02-22,2021-02-23,2021,2021-02-25,2,22.25,14675.7,14782.25,BEAR_PUT,14800.0,14600.0,200.0,0.0,172.0,78.9,172.1,78.8,93.3,75,6997.5,15097.35,-6997.5,62.41,-7059.91,0,-65861.89000000001,Candidate 2,"Causal 10D Breakout ATM Debit Spread (W200, Off0)",0
2021-02-26,2021-03-01,2021,2021-03-04,3,22.89,14529.15,14702.5,BEAR_PUT,14700.0,14500.0,200.0,0.0,171.0,103.35,171.1,103.25,67.85,75,5088.75,15080.75,-5088.75,64.59,-5153.34,0,-71015.23000000001,Candidate 2,"Causal 10D Breakout ATM Debit Spread (W200, Off0)",0
2021-03-03,2021-03-04,2021,2021-03-10,4,23.61,15245.6,15026.75,BULL_CALL,15050.0,15250.0,200.0,0.0,182.1,100.0,182.2,99.9,82.3,75,6172.5,15174.8,3187.5,82.03,3105.47,1,-67909.76000000001,Candidate 2,"Causal 10D Breakout ATM Debit Spread (W200, Off0)",0
2021-03-17,2021-03-18,2021,2021-03-25,5,20.19,14721.3,14855.5,BEAR_PUT,14850.0,14650.0,200.0,0.0,180.5,98.1,180.6,98.0,82.6,75,6195.0,14324.9,8805.0,151.48,8653.52,1,-59256.240000000005,Candidate 2,"Causal 10D Breakout ATM Debit Spread (W200, Off0)",0
2021-03-24,2021-03-25,2021,2021-04-01,3,20.67,14549.4,14570.9,BEAR_PUT,14550.0,14350.0,200.0,0.0,200.0,128.05,200.1,127.95,72.15,75,5411.25,14867.35,-5411.25,68.19,-5479.44,0,-64735.68000000001,Candidate 2,"Causal 10D Breakout ATM Debit Spread (W200, Off0)",0
2021-04-08,2021-04-09,2021,2021-04-15,3,20.25,14873.8,14882.65,BULL_CALL,14900.0,15100.0,200.0,0.0,144.65,54.0,144.75,53.9,90.85,75,6813.75,14581.45,-6813.75,58.86,-6872.61,0,-71608.29000000001,Candidate 2,"Causal 10D Breakout ATM Debit Spread (W200, Off0)",0
2021-04-20,2021-04-22,2021,2021-04-29,5,22.49,14296.4,14219.15,BEAR_PUT,14200.0,14000.0,200.0,0.0,210.0,130.0,210.1,129.9,80.2,75,6015.0,14894.9,-6015.0,68.84,-6083.84,0,-77692.13,Candidate 2,"Causal 10D Breakout ATM Debit Spread (W200, Off0)",0
2021-04-28,2021-04-29,2021,2021-05-06,5,23.08,14864.55,14979.0,BULL_CALL,15000.0,15200.0,200.0,0.0,162.5,60.55,162.6,60.45,102.15,75,7661.25,14724.8,-7661.25,60.29,-7721.54,0,-85413.67,Candidate 2,"Causal 10D Breakout ATM Debit Spread (W200, Off0)",0
2021-05-10,2021-05-11,2021,2021-05-12,1,20.82,14942.35,14789.7,BULL_CALL,14800.0,15000.0,200.0,0.0,115.5,30.0,115.6,29.9,85.7,75,6427.5,14696.5,-6427.5,55.31,-6482.81,0,-91896.48,Candidate 2,"Causal 10D Breakout ATM Debit Spread (W200, Off0)",0
2021-05-18,2021-05-19,2021,2021-05-20,1,19.61,15108.1,15058.6,BULL_CALL,15050.0,15250.0,200.0,0.0,72.2,17.1,72.3,17.0,55.3,75,4147.5,14906.05,-4147.5,52.12,-4199.62,0,-96096.09999999999,Candidate 2,"Causal 10D Breakout ATM Debit Spread (W200, Off0)",0
2021-05-21,2021-05-24,2021,2021-05-27,3,19.65,15175.3,15211.35,BULL_CALL,15200.0,15400.0,200.0,0.0,128.0,39.9,128.1,39.8,88.3,75,6622.5,15337.85,3716.25,75.83,3640.42,1,-92455.68,Candidate 2,"Causal 10D Breakout ATM Debit Spread (W200, Off0)",0
2021-06-03,2021-06-04,2021,2021-06-10,4,17.21,15690.35,15712.5,BULL_CALL,15700.0,15900.0,200.0,0.0,120.0,39.7,120.1,39.6,80.5,75,6037.5,15737.75,-3206.25,61.62,-3267.87,0,-95723.54999999999,Candidate 2,"Causal 10D Breakout ATM Debit Spread (W200, Off0)",0
2021-06-11,2021-06-14,2021,2021-06-17,3,15.0,15799.35,15791.4,BULL_CALL,15800.0,16000.0,200.0,0.0,80.0,16.9,80.1,16.8,63.3,75,4747.5,15691.4,-4747.5,52.46,-4799.96,0,-100523.51,Candidate 2,"Causal 10D Breakout ATM Debit Spread (W200, Off0)",0
2021-07-01,2021-07-02,2021,2021-07-08,4,13.05,15680.0,15705.85,BEAR_PUT,15700.0,15500.0,200.0,0.0,93.55,26.2,93.65,26.1,67.55,50,3377.5,15727.9,-3377.5,51.7,-3429.2,0,-103952.70999999999,Candidate 2,"Causal 10D Breakout ATM Debit Spread (W200, Off0)",0
2021-07-07,2021-07-08,2021,2021-07-15,5,12.28,15879.65,15855.4,BULL_CALL,15850.0,16050.0,200.0,0.0,125.0,35.0,125.1,34.9,90.2,50,4510.0,15924.2,-800.0,60.04,-860.04,0,-104812.74999999999,Candidate 2,"Causal 10D Breakout ATM Debit Spread (W200, Off0)",0
2021-07-15,2021-07-16,2021,2021-07-22,3,12.59,15924.2,15958.35,BULL_CALL,15950.0,16150.0,200.0,0.0,82.0,18.0,82.1,17.9,64.2,50,3210.0,15824.05,-3210.0,50.84,-3260.84,0,-108073.58999999998,Candidate 2,"Causal 10D Breakout ATM Debit Spread (W200, Off0)",0
2021-07-20,2021-07-22,2021,2021-07-29,5,12.68,15632.1,15736.6,BEAR_PUT,15750.0,15550.0,200.0,0.0,124.0,47.2,124.1,47.1,77.0,50,3850.0,15778.45,-3850.0,53.92,-3903.92,0,-111977.50999999998,Candidate 2,"Causal 10D Breakout ATM Debit Spread (W200, Off0)",0
2021-08-03,2021-08-04,2021,2021-08-05,1,12.81,16130.75,16195.25,BULL_CALL,16200.0,16400.0,200.0,0.0,42.0,9.0,42.1,8.9,33.2,50,1660.0,16294.6,3070.0,57.76,3012.24,1,-108965.26999999997,Candidate 2,"Causal 10D Breakout ATM Debit Spread (W200, Off0)",0
2021-08-12,2021-08-13,2021,2021-08-18,3,12.71,16364.4,16385.7,BULL_CALL,16400.0,16600.0,200.0,0.0,75.0,14.4,75.1,14.3,60.8,50,3040.0,16568.85,5402.5,65.95,5336.55,1,-103628.71999999997,Candidate 2,"Causal 10D Breakout ATM Debit Spread (W200, Off0)",0
2021-08-24,2021-08-25,2021,2021-08-26,1,13.69,16624.6,16654.0,BULL_CALL,16650.0,16850.0,200.0,0.0,45.0,3.85,45.1,3.75,41.35,50,2067.5,16636.9,-2067.5,48.83,-2116.33,0,-105745.04999999997,Candidate 2,"Causal 10D Breakout ATM Debit Spread (W200, Off0)",0
2021-09-02,2021-09-03,2021,2021-09-09,4,14.19,17234.15,17262.45,BULL_CALL,17250.0,17450.0,200.0,0.0,130.0,79.0,130.1,78.9,51.2,50,2560.0,17369.25,3402.5,67.02,3335.48,1,-102409.56999999998,Candidate 2,"Causal 10D Breakout ATM Debit Spread (W200, Off0)",0
2021-09-14,2021-09-15,2021,2021-09-16,1,14.03,17380.0,17387.65,BULL_CALL,17400.0,17600.0,200.0,0.0,52.0,3.65,52.1,3.55,48.55,50,2427.5,17629.5,7572.5,71.03,7501.47,1,-94908.09999999998,Candidate 2,"Causal 10D Breakout ATM Debit Spread (W200, Off0)",0
2021-09-23,2021-09-24,2021,2021-09-30,4,16.49,17822.95,17897.45,BULL_CALL,17900.0,18100.0,200.0,0.0,120.8,58.5,120.9,58.4,62.5,50,3125.0,17618.15,-3125.0,54.51,-3179.51,0,-98087.60999999997,Candidate 2,"Causal 10D Breakout ATM Debit Spread (W200, Off0)",1
2021-10-08,2021-10-11,2021,2021-10-14,3,16.16,17895.2,17867.55,BULL_CALL,17850.0,18050.0,200.0,0.0,142.0,49.3,142.1,49.2,92.9,50,4645.0,18338.55,5355.0,108.11,5246.89,1,-92840.71999999997,Candidate 2,"Causal 10D Breakout ATM Debit Spread (W200, Off0)",1
2021-10-28,2021-10-29,2021,2021-11-03,3,16.83,17857.25,17833.05,BEAR_PUT,17850.0,17650.0,200.0,0.0,175.0,84.25,175.1,84.15,90.95,50,4547.5,17829.2,-3507.5,59.67,-3567.17,0,-96407.88999999997,Candidate 2,"Causal 10D Breakout ATM Debit Spread (W200, Off0)",1
2021-11-18,2021-11-22,2021,2021-11-25,3,14.98,17764.8,17796.25,BEAR_PUT,17800.0,17600.0,200.0,0.0,167.05,44.0,167.15,43.9,123.25,50,6162.5,17536.25,3837.5,81.23,3756.27,1,-92651.61999999997,Candidate 2,"Causal 10D Breakout ATM Debit Spread (W200, Off0)",1
2021-11-24,2021-11-25,2021,2021-12-02,5,18.02,17415.05,17417.3,BEAR_PUT,17400.0,17200.0,200.0,0.0,168.45,88.05,168.55,87.95,80.6,50,4030.0,17401.65,-4030.0,57.78,-4087.78,0,-96739.39999999997,Candidate 2,"Causal 10D Breakout ATM Debit Spread (W200, Off0)",1
2021-12-06,2021-12-07,2021,2021-12-09,2,18.46,16912.25,17044.1,BEAR_PUT,17050.0,16850.0,200.0,0.0,127.65,80.0,127.75,79.9,47.85,50,2392.5,17516.85,-2392.5,56.03,-2448.53,0,-99187.92999999996,Candidate 2,"Causal 10D Breakout ATM Debit Spread (W200, Off0)",1
2021-12-20,2021-12-21,2021,2021-12-23,2,16.34,16614.2,16773.15,BEAR_PUT,16750.0,16550.0,200.0,0.0,108.6,77.4,108.7,77.3,31.4,50,1570.0,17072.6,-1570.0,55.28,-1625.28,0,-100813.20999999996,Candidate 2,"Causal 10D Breakout ATM Debit Spread (W200, Off0)",1
2021-12-31,2022-01-03,2022,2022-01-06,3,16.57,17354.05,17387.15,BULL_CALL,17400.0,17600.0,200.0,0.0,110.0,32.95,110.1,32.85,77.25,50,3862.5,17745.9,6137.5,88.77,6048.73,1,-94764.47999999997,Candidate 2,"Causal 10D Breakout ATM Debit Spread (W200, Off0)",1
2022-01-10,2022-01-11,2022,2022-01-13,2,17.6,18003.3,17997.75,BULL_CALL,18000.0,18200.0,200.0,0.0,117.0,40.0,117.1,39.9,77.2,50,3860.0,18257.8,6140.0,78.7,6061.3,1,-88703.17999999996,Candidate 2,"Causal 10D Breakout ATM Debit Spread (W200, Off0)",1
2022-01-17,2022-01-18,2022,2022-01-20,2,16.56,18308.1,18337.2,BULL_CALL,18350.0,18550.0,200.0,0.0,86.9,23.0,87.0,22.9,64.1,50,3205.0,17757.0,-3205.0,51.29,-3256.29,0,-91959.46999999996,Candidate 2,"Causal 10D Breakout ATM Debit Spread (W200, Off0)",1
2022-01-27,2022-01-28,2022,2022-02-03,4,21.36,17110.15,17208.3,BEAR_PUT,17200.0,17000.0,200.0,0.0,251.05,169.95,251.15,169.85,81.3,50,4065.0,17560.2,-4065.0,65.33,-4130.33,0,-96089.79999999996,Candidate 2,"Causal 10D Breakout ATM Debit Spread (W200, Off0)",1
2022-02-14,2022-02-15,2022,2022-02-17,2,18.68,16842.8,16933.25,BEAR_PUT,16950.0,16750.0,200.0,0.0,173.6,144.65,173.7,144.55,29.15,50,1457.5,17304.6,-1457.5,61.38,-1518.88,0,-97608.67999999996,Candidate 2,"Causal 10D Breakout ATM Debit Spread (W200, Off0)",1
